time_s,Tstar,Yint_star,Yfs_star
4.145,5.085659244485539,0.0,0.5745639646987811
4.15,5.091793935974666,0.0,0.5746687057241764
4.155,5.097928627463792,0.0,0.5747794989243804
4.16,5.104063318952917,0.0,0.5748957284791927
4.165,5.110198010442044,0.0,0.5750166555589822
4.17,5.11633270193117,0.0,0.5751413908728321
4.175,5.122467393420296,0.0,0.5752689220787367
4.18,5.128602084909422,0.0,0.5753980934845709
4.185,5.134736776398547,0.0,0.5755276256476068
4.19,5.140871467887675,0.0,0.5756561295870597
4.195,5.147006159376801,0.0,0.5757821013901097
4.2,5.153140850865927,0.0,0.5759039756441201
4.205,5.1592755423550525,0.0,0.5760201232773676
4.21,5.165410233844178,0.0,0.5761289047109124
4.215,5.171544925333304,0.0,0.5762286978788387
4.22,5.177679616822431,0.0,0.5763179368762907
4.225,5.183814308311557,0.0,0.5763951785542754
4.23,5.189948999800683,0.0,0.5764591036798817
4.235,5.196083691289809,0.0,0.5765086106647164
4.24,5.202218382778936,0.0,0.5765428041680094
4.245,5.208353074268062,0.0,0.5765610729118219
4.25,5.2144877657571875,0.0,0.5765630450422617
4.255,5.220622457246313,0.0,0.5765482491099958
4.26,5.226757148735439,0.0,0.5765168584538257
4.265,5.232891840224565,0.0,0.5764694909952204
4.27,5.239026531713692,0.0,0.5764070763166649
4.275,5.245161223202818,0.0,0.5763307870675495
4.28,5.251295914691944,0.0,0.5762420283254277
4.285,5.25743060618107,0.0,0.576142355334129
4.29,5.263565297670196,0.0,0.5760334400589764
4.295,5.269699989159323,0.0,0.5759170057241064
4.3,5.275834680648448,0.0,0.5757947791201585
4.305,5.281969372137574,0.0,0.5756684725480946
4.31,5.2881040636267,0.0,0.5755396759075562
4.315,5.294238755115828,0.0,0.575409905744756
4.32,5.3003734466049535,0.0,0.5752805205284467
4.325,5.306508138094079,0.0,0.5751527422119872
4.33,5.312642829583205,0.0,0.5750276326416818
4.335,5.318777521072331,0.0,0.5749060971908555
4.34,5.324912212561457,0.0,0.5747888907771307
4.345,5.3310469040505835,0.0,0.5746766100948121
